SourceCode,SourceDescription,SourceTermStatus,TargetSourceCode,TargetDescription,TargetTermStatus,TargetDomain,IsRestricted,Source Archetype ID,Source Archetype Node ID,Source Archetype Path,Source Archetype Reference Node ID
1277,End Date,Active,98b8a245-cee7-ee11-8869-6045bdc71c8b,End date and time,Active,General,False,s2-EHR-Assessment.contraceptive_summary.v1.0.0,id150,/data[id30]/items[id150],
1288,End Date,Active,98b8a245-cee7-ee11-8869-6045bdc71c8b,End date and time,Active,General,False,s2-EHR-Assessment.contraceptive_summary.v1.0.0,id83,/data[id30]/items[id65]/items[id83],
1328,End Date,Active,98b8a245-cee7-ee11-8869-6045bdc71c8b,End date and time,Active,General,False,s2-EHR-Assessment.device_summary.v0.0.1-alpha,id10,/data[id23]/items[id10],
1747,End date,Active,98b8a245-cee7-ee11-8869-6045bdc71c8b,End date and time,Active,General,False,s2-EHR-Assessment.substance_use_summary.v0.0.1-alpha,id16,/data[id13]/items[id16],
1784,End date,Active,98b8a245-cee7-ee11-8869-6045bdc71c8b,End date and time,Active,General,False,s2-EHR-Assessment.tobacco_smoking_summary.v1.1.1-alpha,id83,/data[id30]/items[id65]/items[id83],
4221,End date/time,Active,98b8a245-cee7-ee11-8869-6045bdc71c8b,End date and time,Active,General,False,s2-EHR-Node.specimen_processing.v1.0.0,id98,/items[id98],
1091,Episode ID,Active,56797-4,Episode unique identifier Patient ID Pt Nom,Active,General,False,s2-EHR-Admin_entry.episode_institution.v0.0.1-alpha,id15,/data[id15],
4102,Episodicity,Active,104925-3,Episode status Narrative,Active,General,False,s2-EHR-Node.problem_qualifier.v2.0.0,id2,/items[id2],
1603,Estimated blood loss,Active,59770-8,Procedure estimated blood loss Patient Find Pt Nar,Active,Clinical Document,False,s2-EHR-Assessment.pregnancy_summary.v0.0.1-alpha,id120,/data[id120],
1347,Ethnic identity,Active,76362-3,Race or ethnicity panel [NMMDS],Active,General,False,s2-EHR-Assessment.ethnicity.v1.1.3,id1,/,
1350,Ethnicity,Active,69490-1,Ethnicity Patient Type Pt Nom OMB.1997,Active,General,False,s2-EHR-Assessment.ethnicity.v1.1.3,id4,/data[id4],
1008,Examination name,Active,104934-5,Imaging examination name [Identifier],Active,General,False,s2-EHR-Action.imaging_exam.v0.0.1-alpha,id18,/description[id18],
3205,Examination of a wound,Active,39135-9,Wound assessment panel Patient - Pt -,Active,General,False,s2-EHR-Node.exam_wound.v0.0.1-alpha,id1,/,
4461,Exceptional safety override?,Active,104729-9,Medication exceptional safety override Narrative,Active,General,False,s2-EHR-Order.medication_order.v3.1.0,id65,/activities[id2]/description[id63]/items[id65],
3816,Exercise intensity,Active,74008-4,Exercise intensity Patient Type Pt Ord,Active,General,False,s2-EHR-Node.level_of_exertion.v0.0.1-alpha,id11,/items[id11],
3884,Expiry,Active,74066-2,Expiration date of Medication [AHRQ],Active,General,False,s2-EHR-Node.medication.v2.0.1,id4,/items[id4],
1354,Exposure,Active,94654-1,Known exposure panel Patient - Pt -,Active,General,False,s2-EHR-Assessment.exposure.v0.0.1-alpha,id1,/,
2781,Exposure description,Active,104964-2,Exposure description Narrative,Active,General,False,s2-EHR-Node.adverse_reaction_event.v1.0.0,id19,/items[id19],
4275,Factor,Active,100753-3,Alleviating factors Patient Find Pt Nom Reported,Active,General,False,s2-EHR-Node.symptom_sign.v2.1.0,id194,/items[id191]/items[id194],
1364,Family history,Active,8670-2,History of family member diseases Family member Hx Pt Nom,Active,General,False,s2-EHR-Assessment.family_history.v2.0.5-alpha,id1,/,
1370,Family history per Family Member,Active,54114-4,Family member health history [USSG-FHT] Family member,Active,General,False,s2-EHR-Assessment.family_history.v2.0.5-alpha,id4,/data[id4],
1365,Family history problem,Active,74023-3,Disease of interest Family member Find Pt Nom,Active,General,False,s2-EHR-Assessment.family_history.v2.0.5-alpha,id29,/data[id29],
1369,Family history Summary,Active,10157-6,History of family member diseases Family member Hx Pt Nar,Active,General,False,s2-EHR-Assessment.family_history.v2.0.5-alpha,id3,/data[id3],
1384,Family line,Active,104908-9,Relationship family line Person Narrative,Active,General,False,s2-EHR-Assessment.family_history.v2.0.5-alpha,id69,/data[id4]/items[id69],
1379,Family member name,Active,54138-3,Name Family member,Active,General,False,s2-EHR-Assessment.family_history.v2.0.5-alpha,id5,/data[id4]/items[id5],
4253,Family name,Active,97847-8,Last name Person Pn Pt Nom,Active,General,False,s2-EHR-Node.structured_name.v1.0.1,id6,/items[id6],
5569,Family name,Active,97847-8,Last name Person Pn Pt Nom,Active,General,False,s2-Entity-Party_identity.person_name.v0.0.1-alpha,id4,/description[id4],
3442,Family prevalence,Active,104979-0,Problem family prevalence details,Active,General,False,s2-EHR-Node.family_prevalence.v1.0.5,id1,/,
3443,Family prevalence Description,Active,104978-2,Problem family prevalence description Narrative,Active,General,False,s2-EHR-Node.family_prevalence.v1.0.5,id31,/items[id31],
3164,Feces Clinical interpretation,Active,64110-0,Interpretation Patient Imp Pt Nom,Active,General,False,s2-EHR-Node.exam_faeces.v0.0.2-alpha,id7,/items[id7],
2218,Fetal heart rate,Active,55283-6,Heart rate Fetus NRat Pt Qn,Active,General,False,s2-EHR-Direct_observation.fetal_heart.v0.0.1-alpha,id1,/,
1040,Final End Date/Time,Active,104906-3,Procedure end date and time,Active,General,False,s2-EHR-Action.procedure.v1.4.3,id61,/description[id61],
3753,FiO2,Active,71835-3,Oxygen/Gas.total Inhl gas VFr.DF Pt Qn,Active,General,False,s2-EHR-Node.inspired_oxygen.v1.0.2,id53,/items[id53],
2389,First prescribed,Active,71464-2,Date first prescribed Medication,Active,General,False,s2-EHR-Direct_observation.medication_statement.v0.0.1-alpha,id25,/data[id25],
2249,Fluid output,Active,9255-1,Fluid output Aper Pt Nom,Active,General,False,s2-EHR-Direct_observation.fluid_output.v1.0.2,id1,/,
4700,Friction and shear,Active,38226-7,Friction & shear Skin Find Pt Ord Observed.Braden scale,Active,General,False,s2-EHR-Score.braden_scale.v1.2.1,id22,/data[id22],
1414,Gender,Active,76691-5,Gender identity Patient Type Pt Nom Reported,Active,General,False,s2-EHR-Assessment.gender.v1.1.1,id1,/,
1416,Gender identity,Active,76691-5,Gender identity Patient Type Pt Nom Reported,Active,General,False,s2-EHR-Assessment.gender.v1.1.1,id2,/data[id2],
3575,Gene symbol,Active,48018-6,Gene identifier Bld/Tiss ID Pt Nom,Active,Lab Test,False,s2-EHR-Node.genomic_variant_result.v1.0.3,id21,/items[id9]/items[id20]/items[id21],
4156,Gene symbol,Active,48018-6,Gene identifier Bld/Tiss ID Pt Nom,Active,Lab Test,False,s2-EHR-Node.sequencing_assay.v0.0.1-alpha,id8,/items[id7]/items[id8],
3450,Genetic predisposition?,Active,104894-1,Genetic predisposition indicator Person Narrative,Active,General,False,s2-EHR-Node.family_prevalence.v1.0.5,id56,/items[id56],
3486,Genetic Variant Finding,Active,69548-6,Genetic variant assessment Bld/Tiss Find Pt Nom Molgen,Active,Lab Test,False,s2-EHR-Node.genetic_variant_presence.v0.0.1-alpha,id3,/items[id3],
2767,Geolocation code,Active,104912-1,Geolocation code Person,Active,General,False,s2-EHR-Node.address.v1.1.0,id22,/items[id22],
2305,Gestational age,Active,18185-9,Gestational age Fetus Time Pt Qn,Active,Procedure - Imaging,False,s2-EHR-Direct_observation.gestational_age.v0.0.1-alpha,id1,/,
2308,Gestational age,Active,18185-9,Gestational age Fetus Time Pt Qn,Active,Procedure - Imaging,False,s2-EHR-Direct_observation.gestational_age.v0.0.1-alpha,id5,/data[id5],
2854,Gestational age,Active,18185-9,Gestational age Fetus Time Pt Qn,Active,Procedure - Imaging,False,s2-EHR-Node.birth_detail.v0.0.1-alpha,id19,/items[id19],
4252,Given name,Active,97848-6,First name Person Pn Pt Nom,Active,General,False,s2-EHR-Node.structured_name.v1.0.1,id3,/items[id3],
5568,Given name,Active,97848-6,First name Person Pn Pt Nom,Active,General,False,s2-Entity-Party_identity.person_name.v0.0.1-alpha,id3,/description[id3],
1584,Hair colour,Active,94536-0,Natural color Hair Type Pt Nom,Active,General,False,s2-EHR-Assessment.physical_appearance.v0.0.1-alpha,id4,/data[id4],
2334,Head circumference,Active,9843-4,Circumference.occipital-frontal Head Len Pt Qn,Active,General,False,s2-EHR-Direct_observation.head_circumference.v1.0.3,id5,/data[id5],
1101,Health insurance category,Active,76437-3,Primary insurance Patient Type Pt Nom,Active,General,False,s2-EHR-Admin_entry.episode_institution.v0.0.1-alpha,id27,/data[id27],
2338,Heart Rate,Active,8867-4,Heart rate NRat Pt Qn,Active,General,False,s2-EHR-Direct_observation.heart_rate.v1.0.0,id1,/,
2341,Heart Rate,Active,8867-4,Heart rate NRat Pt Qn,Active,General,False,s2-EHR-Direct_observation.heart_rate.v1.0.0,id5,/data[id5],
3638,Heart rate,Active,8867-4,Heart rate NRat Pt Qn,Active,General,False,s2-EHR-Node.imaging_exam-foetus.v1.0.0,id0.12,/items[id0.12],
2348,Height/Length,Active,8302-2,Body height Patient Len Pt Qn,Active,General,False,s2-EHR-Direct_observation.height.v2.0.8,id1,/,
2350,Height/Length,Active,8302-2,Body height Patient Len Pt Qn,Active,General,False,s2-EHR-Direct_observation.height.v2.0.8,id5,/data[id5],
1501,Houshold members,Active,67746-8,Person Patient Find Pt Nom PhenX,Active,General,False,s2-EHR-Assessment.living_arrangement.v0.0.1-alpha,id14,/data[id14],s2-EHR-Node.person.v1.0.2
3618,Human papilloma virus identified Cvx Prid Pt Nom,Active,11083-3,Human papilloma virus identified Cvx Prid Pt Nom,Active,Lab Test,False,s2-EHR-Node.HumanpapillomaVirusIdentifiedPridPtCvxNomLabObs.v1.0.0,id1.1.1,/,
2194,Humeral length (HL),Active,11966-9,Long axis Humerus.diaphysis Fetus Len Pt Qn US.measured,Active,Procedure - Imaging,False,s2-EHR-Direct_observation.fetal_biometry.v1.0.2,id15,/data[id15],
4065,Identifier,Active,76468-8,National provider ID Organization ID Pt Nom,Active,General,False,s2-EHR-Node.organization.v1.0.1,id4,/items[id4],
4081,Identifier,Active,76435-7,Identifier Patient ID Pt Nom,Active,General,False,s2-EHR-Node.person.v1.0.2,id4,/items[id4],
2710,Imaging diagnosis,Active,29548-5,Diagnosis Patient Imp Pt Nar,Active,General,False,s2-EHR-Imaging.imaging_exam_result.v1.1.1,id21,/data[id21],
2719,Imaging differential diagnosis,Active,92238-5,Differential diagnosis Patient Find Pt Nom,Active,General,False,s2-EHR-Imaging.imaging_exam_result.v1.1.1,id59,/data[id59],
1007,Imaging examination,Active,18748-4,Diagnostic imaging study Patient Find Pt Doc Diagnostic imaging,Active,Clinical Document,False,s2-EHR-Action.imaging_exam.v0.0.1-alpha,id1,/,
1489,Immune status,Active,96381-9,Immune status Patient Find Pt Ord,Active,General,False,s2-EHR-Assessment.infectious_disease_summary.v0.0.1-alpha,id4,/data[id4],
1049,Indication,Active,104907-1,Indication,Active,General,False,s2-EHR-Action.procedure.v1.4.3,id71,/description[id71],
3722,Information resource,Active,48766-0,Information source {system} Type Pt Nom,Active,Clinical Document,False,s2-EHR-Node.information_resource.v1.0.1,id1,/,
3451,Inheritance type,Active,104909-7,Inheritance type Narrative,Active,General,False,s2-EHR-Node.family_prevalence.v1.0.5,id57,/items[id57],
2778,Initial exposure,Active,94652-5,Known exposure date Patient Date Pt Qn,Active,General,False,s2-EHR-Node.adverse_reaction_event.v1.0.0,id16,/items[id16],
1088,Institution,Active,90055-5,Organization contact information panel Organization - Pt -,Active,General,False,s2-EHR-Admin_entry.episode_institution.v0.0.1-alpha,id1,/,
5067,International prostate symptom score (IPSS),Active,80976-4,International Prostate Symptom Score [IPSS],Active,General,False,s2-EHR-Score.ipss.v1.0.1,id1,/,
2155,Interpretation,Active,64110-0,Interpretation Patient Imp Pt Nom,Active,General,False,s2-EHR-Direct_observation.embryo_assessment.v1.0.0,id25,/data[id25],
2179,Interpretation,Active,64110-0,Interpretation Patient Imp Pt Nom,Active,General,False,s2-EHR-Direct_observation.exam.v1.1.3,id7,/data[id7],
2380,Interpretation,Active,64110-0,Interpretation Patient Imp Pt Nom,Active,General,False,s2-EHR-Direct_observation.mantoux_test_result.v0.0.1-alpha,id6,/data[id6],
2586,Interpretation,Active,64110-0,Interpretation Patient Imp Pt Nom,Active,General,False,s2-EHR-Direct_observation.tympanogram_226hz.v0.0.1-alpha,id37,/data[id37],
2687,Interval,Active,70183-9,NIH stroke scale interval [NIH Stroke Scale],Active,General,False,s2-EHR-Direct_observation.uterine_contractions.v0.0.1-alpha,id14,/data[id13]/items[id14],
4296,Interval,Active,70183-9,NIH stroke scale interval [NIH Stroke Scale],Active,General,False,s2-EHR-Node.timing_daily.v1.0.1,id15,/items[id15],
1585,Iris colour,Active,67576-9,Color Eyes Type Pt Nom,Active,General,False,s2-EHR-Assessment.physical_appearance.v0.0.1-alpha,id5,/data[id5],
4045,Job title/role,Active,71591-2,Job title Personnel Type Pt Nom,Active,General,False,s2-EHR-Node.occupation_record.v1.1.0,id6,/items[id6],
2752,Lab Result,Active,104922-0,Laboratory test details panel,Active,General,False,s2-EHR-Lab_result.lab_result.v0.0.1,id1,/,
4078,Label,Active,56798-2,Alias Patient Pn Pt Nom,Active,General,False,s2-EHR-Node.person.v1.0.2,id12,/items[id12],
4226,Laboratory specimen identifier,Active,d7e55541-4bac-eb11-8fa0-000d3a996e40,Accession Number ID Pt Specimen Nom,Active,General,False,s2-EHR-Node.specimen.v1.1.2,id2,/items[id2],
2804,Landmark name,Active,1d4efd47-32d4-eb11-8fa2-000d3a996e40,Landmark description,Active,General,False,s2-EHR-Node.anatomical_location_relative.v2.0.1,id22,/items[id21]/items[id22],
3809,Language,Active,104916-2,Language of communication information Person,Active,General,False,s2-EHR-Node.language.v1.0.2,id1,/,
3813,Language Mode,Active,91878-9,Mode of communication Event Type Pt Nom,Active,General,False,s2-EHR-Node.language.v1.0.2,id7,/items[id7],
3810,Language name,Active,54505-3,Language,Active,General,False,s2-EHR-Node.language.v1.0.2,id2,/items[id2],
3811,Language Variant,Active,104930-3,Language variant Person Narrative,Active,General,False,s2-EHR-Node.language.v1.0.2,id3,/items[id3],
1271,Last updated,Active,104893-3,Information updated date and time,Active,General,False,s2-EHR-Assessment.communication_capability.v1.0.0,id14,/qualifiers[id14],
1339,Last updated,Active,de01d5df-cce7-ee11-8869-6045bdc71c8b,Date and time of last update of data,Active,General,False,s2-EHR-Assessment.device_summary.v0.0.1-alpha,id18,/qualifiers[id18],
1971,Laterality,Active,20228-3,Laterality Anatomic part.* Type Pt Nom,Active,Procedure - Imaging,False,s2-EHR-Direct_observation.body_segment_area.v1.0.2,id6,/data[id6],
1982,Laterality,Active,63930-2,Laterality Patient Find Pt Nom PhenX,Active,General,False,s2-EHR-Direct_observation.body_segment_circumference.v1.0.1,id6,/data[id6],
2003,Laterality,Active,63930-2,Laterality Patient Find Pt Nom PhenX,Active,General,False,s2-EHR-Direct_observation.body_segment_length.v1.1.1,id6,/data[id6],
2806,Laterality,Active,63930-2,Laterality Patient Find Pt Nom PhenX,Active,General,False,s2-EHR-Node.anatomical_location_relative.v2.0.1,id63,/items[id21]/items[id63],
2813,Laterality,Active,63930-2,Laterality Patient Find Pt Nom PhenX,Active,General,False,s2-EHR-Node.anatomical_location.v1.2.2,id3,/items[id3],
2773,Latitude,Active,104966-7,Latitude [Identifier],Active,General,False,s2-EHR-Node.address.v1.1.0,id8,/items[id8],
4112,Level of control,Active,104904-8,Problem level of control Narrative,Active,General,False,s2-EHR-Node.problem_qualifier.v2.0.0,id99,/items[id99],
1499,Living arrangement,Active,57043-2,Living arrangements,Active,General,False,s2-EHR-Assessment.living_arrangement.v0.0.1-alpha,id1,/,
1503,Living arrangement,Active,46468-5,Current living arrangement,Active,General,False,s2-EHR-Assessment.living_arrangement.v0.0.1-alpha,id5,/data[id5],
1099,Location category,Active,104967-5,Location category Narrative,Active,General,False,s2-EHR-Admin_entry.episode_institution.v0.0.1-alpha,id26,/data[id19]/items[id26],
1095,Location end,Active,104968-3,Location end date and time,Active,General,False,s2-EHR-Admin_entry.episode_institution.v0.0.1-alpha,id21,/data[id19]/items[id21],
2343,Location of measurement,Active,39111-0,Body site Patient Anat Pt Nom,Active,General,False,s2-EHR-Direct_observation.heart_rate.v1.0.0,id15,/qualifiers[id15],
1094,Location onset,Active,104969-1,Location start date and time,Active,General,False,s2-EHR-Admin_entry.episode_institution.v0.0.1-alpha,id20,/data[id19]/items[id20],
2774,Longitude,Active,104897-4,Longitude [Identifier],Active,General,False,s2-EHR-Node.address.v1.1.0,id9,/items[id9],
3841,Lymph node involvement,Active,76397-9,Lymph node involvement Lymph node Find Pt Ord,Active,Lab Test,False,s2-EHR-Node.macroscopy_lung_carcinoma.v0.0.1-alpha,id7,/items[id7],s2-EHR-Node.lymph_node_metastases.v0.0.1-alpha
3940,Lymph node involvement,Active,76397-9,Lymph node involvement Lymph node Find Pt Ord,Active,Lab Test,False,s2-EHR-Node.microscopy_breast_carcinoma.v1.0.0,id31,/items[id31],
2787,Manifestation,Active,104950-1,Associated sign or symptom,Active,General,False,s2-EHR-Node.adverse_reaction_event.v1.0.0,id7,/items[id7],
1310,Manner of death,Active,69449-7,Manner of death,Active,General,False,s2-EHR-Assessment.death_summary.v1.0.0,id11,/data[id11],
2948,Manufacturer,Active,74719-6,Manufacturer name {Device} ID Pt Nom,Active,General,False,s2-EHR-Node.device.v1.1.2,id5,/items[id5],
3880,Manufacturer,Active,74058-9,Manufacturer name of Medication,Active,General,False,s2-EHR-Node.medication.v2.0.1,id152,/items[id152],
2765,Map URL,Active,104970-9,Map URL [Address] Person Narrative,Active,General,False,s2-EHR-Node.address.v1.1.0,id20,/items[id20],
5511,Marital status,Active,45404-1,Marital status Patient Type Pt Nom,Active,General,False,s2-Entity-Node.person_additional_data_br.v0.0.1-alpha,id2,/items[id2],
4458,Maximum dose,Active,104778-6,Medication maximum dose [Dosage],Active,General,False,s2-EHR-Order.medication_order.v3.1.0,id52,/activities[id2]/description[id63]/items[id52],
4288,Maximum number of administrations,Active,104733-1,Maximum number of administrations,Active,General,False,s2-EHR-Node.therapeutic_direction.v1.3.0,id173,/items[id173],
3852,Maximum number of refills,Active,82775-8,Refills prescribed Medication Num Pt Qn,Active,General,False,s2-EHR-Node.medication_authorisation.v0.0.1-alpha,id26,/items[id26],
2936,Medical device,Active,82307-0,Vendor device information panel {Device} - Pt -,Active,General,False,s2-EHR-Node.device.v1.1.2,id1,/,
1324,Medical device summary,Active,104972-5,Medical device summary information Narrative,Active,General,False,s2-EHR-Assessment.device_summary.v0.0.1-alpha,id1,/,
1092,Medical record number,Active,46106-1,Medical record number Patient ID Pt Nom,Active,General,False,s2-EHR-Admin_entry.episode_institution.v0.0.1-alpha,id17,/data[id17],
1017,Medication Administration Details,Active,80565-5,Medication administration flowsheet {Setting} Find Pt Doc {Role},Active,Clinical Document,False,s2-EHR-Action.medication.v1.2.2,id141,/description[id141],
3851,Medication authorization,Active,71573-0,Medication authorization Patient Type Pt Nom NEMSIS,Active,General,False,s2-EHR-Node.medication_authorisation.v0.0.1-alpha,id1,/,
3877,Medication Category,Active,74075-3,Medication type [AHRQ],Active,General,False,s2-EHR-Node.medication.v2.0.1,id143,/items[id143],
4438,Medication Dispense Priority,Active,104808-1,Medication dispense priority Medication Narrative,Active,General,False,s2-EHR-Order.medication_order.v3.1.0,id140,/activities[id2]/description[id130]/items[id140],
3885,Medication Form,Active,74055-5,Dose form Medication Type Pt Nom,Active,General,False,s2-EHR-Node.medication.v2.0.1,id72,/items[id72],
2400,Medication item name,Active,74060-5,Brand name of Medication,Active,General,False,s2-EHR-Direct_observation.medication_statement.v0.0.1-alpha,id7,/data[id7],
1804,Medication List,Active,104207-6,Medication administration list Pharmacy ID Episode Nom,Active,General,False,s2-EHR-Composition.medication_list.v1.0.0,id1,/,
1518,Medication name,Active,74060-5,Brand name of Medication,Active,General,False,s2-EHR-Assessment.medication_summary.v1.0.1,id3,/data[id3],
3874,Medication Name,Active,74058-9,Manufacturer name of Medication,Active,General,False,s2-EHR-Node.medication.v2.0.1,id133,/items[id133],
3873,Medication Role,Active,104723-2,Medication role,Active,General,False,s2-EHR-Node.medication.v2.0.1,id128,/items[id128],
2383,Medication statement,Active,52471-0,Medications,Active,General,False,s2-EHR-Direct_observation.medication_statement.v0.0.1-alpha,id1,/,
3872,Medication Strength (concentration),Active,74057-1,Medication strength,Active,General,False,s2-EHR-Node.medication.v2.0.1,id116,/items[id116],
1546,Menstrual status,Active,3146-8,Menstrual status Patient Type Pt Nom Stated,Active,General,False,s2-EHR-Assessment.menstruation_summary.v1.1.1,id4,/data[id4],
1044,Method,Active,104931-1,Procedure method Narrative,Active,General,False,s2-EHR-Action.procedure.v1.4.3,id66,/description[id66],
1821,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Direct_observation.adverse_reaction_monitoring.v1.0.0,id18,/qualifiers[id18],
1966,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Direct_observation.body_mass_index.v2.0.6,id7,/qualifiers[id7],
1974,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Direct_observation.body_segment_area.v1.0.2,id28,/qualifiers[id28],
1985,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Direct_observation.body_segment_circumference.v1.0.1,id28,/qualifiers[id28],
1996,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Direct_observation.body_segment_discrepancy.v1.0.0,id28,/qualifiers[id28],
2006,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Direct_observation.body_segment_length.v1.1.1,id28,/qualifiers[id28],
2015,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Direct_observation.body_surface_area.v1.1.3,id10,/qualifiers[id10],
2038,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Direct_observation.capillary_refill.v1.0.0,id42,/qualifiers[id42],
2042,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Direct_observation.chest_circumference.v0.0.1-alpha,id14,/qualifiers[id14],
2162,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Direct_observation.embryo_assessment.v1.0.0,id8,/qualifiers[id8],
2187,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Direct_observation.faecal_output.v0.0.1-alpha,id10,/qualifiers[id10],
2248,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Direct_observation.fluid_input.v1.0.2,id32,/qualifiers[id32],
2254,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Direct_observation.fluid_output.v1.0.2,id32,/qualifiers[id32],
2273,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Direct_observation.food_item.v0.0.1-alpha,id17,/qualifiers[id17],
2291,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Direct_observation.fundoscopic_examination.v0.0.1-alpha,id30,/qualifiers[id30],
2342,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Direct_observation.heart_rate.v1.0.0,id1036,/qualifiers[id1036],
2480,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Direct_observation.spirometry_result.v2.0.0,id200,/qualifiers[id200],
2695,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Direct_observation.uterine_contractions.v0.0.1-alpha,id29,/qualifiers[id29],
2699,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Direct_observation.waist_circumference.v1.0.3,id14,/qualifiers[id14],
2756,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Lab_result.lab_result.v0.0.1,id11,/qualifiers[id11],
3118,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Node.ear_cleaning.v0.0.1-alpha,id6,/items[id6],
4115,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Node.procedure_preparation.v0.0.1-alpha,id11,/items[id11],
4211,Method,Active,8e3a606d-9498-eb11-8f9d-000d3a996e40,Observation Method Type Pt XXX Nom,Active,General,False,s2-EHR-Node.specimen_processing.v1.0.0,id75,/items[id75],
3124,Milestone,Active,11379-5,Highest level of education Patient Time Pt Qn Reported,Retired,General,False,s2-EHR-Node.education_record.v1.0.1,id4,/items[id4],
1822,Mitigation factor,Active,100753-3,Alleviating factors Patient Find Pt Nom Reported,Active,General,False,s2-EHR-Direct_observation.adverse_reaction_monitoring.v1.0.0,id12,/state[id12],
3408,Mobility,Active,73787-4,Mobility [NSRAS],Active,General,False,s2-EHR-Node.exam-tympanic_membrane.v0.0.1-alpha,id0.35,/items[id0.35],
4688,Mobility,Active,73787-4,Mobility [NSRAS],Active,General,False,s2-EHR-Score.braden_scale_q.v0.0.1-alpha,id20,/data[id20],
4698,Mobility,Active,38224-2,Physical mobility Patient Find Pt Ord Observed.Braden scale,Active,General,False,s2-EHR-Score.braden_scale.v1.2.1,id20,/data[id20],
2942,Model number,Active,74717-0,Vendor model number {Device} ID Pt Nom,Active,General,False,s2-EHR-Node.device.v1.1.2,id24,/items[id24],
4696,Moisture,Active,38229-1,Moisture exposure Skin Find Pt Ord Observed.Braden scale,Active,General,False,s2-EHR-Score.braden_scale.v1.2.1,id10,/data[id10],
1042,Multimedia,Active,104973-3,Multimedia representation Narrative,Active,General,False,s2-EHR-Action.procedure.v1.4.3,id63,/description[id63],s2-EHR-Node.media_file.v1.0.2
1614,Multiple pregnancy?,Active,45371-2,Multiple pregnancy Patient Find Pt Ord,Active,General,False,s2-EHR-Assessment.pregnancy_summary.v0.0.1-alpha,id179,/data[id179],
4060,Name,Active,76469-6,Name Organization ID Pt Nom,Active,General,False,s2-EHR-Node.organization.v1.0.1,id2,/items[id2],
4079,Name,Active,a57132b1-d631-ec11-8faa-000d3a996e40,Name Pn Pt Person Nar,Active,General,False,s2-EHR-Node.person.v1.0.2,id2,/items[id2],
1348,National identity,Active,104890-9,Nationality Person Narrative,Active,General,False,s2-EHR-Assessment.ethnicity.v1.1.3,id11,/data[id11],
1630,Newborn complication,Active,32416-0,Newborn complication Patient Find Pt Nom,Active,General,False,s2-EHR-Assessment.pregnancy_summary.v0.0.1-alpha,id62,/data[id29]/items[id62],
1333,Next review due,Active,104962-6,Device review due date,Active,General,False,s2-EHR-Assessment.device_summary.v0.0.1-alpha,id20,/data[id23]/items[id20],
